EndTime,Port,Slot,Time,TaskName,RecipeName,Group,Site,Cycle,Thickness,MSE,Iteration,AlignOffsetX,AlignOffsetY,StageX,StageY,StageZ,X,Y,Z,Symmetric,UV_C,UV_B,UV_A,Visible,IR,WVShift,SpectrumPath,SELampHeadTemp,SELampLaserTemp,TempNearQcell,Temp1xCam,TempEFEM,TempInnerHFFU,TempBelowFFU,TempAmbient,HumidInner,HumidOuter,ChuckVacuum1,ChuckVacuum2,RefFES,AFCount,StartPos,StartFES,StartSUM,StartQA,StartQB,StartQC,StartQD,FocusPos,FES,SUM,QA,QB,QC,QD
02/14/2024 18:22:21.718,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,11,1,18.2786,1.50E-05,2,826.54,1017.244,1053.936,-2541.651,-800.874,-1900,1500,-800,77874.8,3705.36,17172.369,12845.917,12244.067,2731.286,1.238,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.001,26,27.6,25.2,25.2,26.1,25.2,38.8,42.1,-87.472,-87.919,,1,-800.875,0.2843,3082.98,546.891663,968.657,556.352,1011.078,-800.875,0.284,3082.979,546.892,968.657,556.352,1011.078
02/14/2024 18:22:23.205,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,12,1,18.381,1.63E-05,2,826.54,1017.244,1053.934,-2541.65,-800.889,-1900,1500,-800,78756.7,3710.451,17188.84,12856.439,12252.969,2732.243,1.238,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.001,26,27.6,25.2,25.1,26.1,25.2,38.8,42.1,-87.495,-87.911,,3,-800.875,0.283411,3085.116,548.112427,968.657,557.268,1011.078,-800.895,0.284,3082.369,546.586,967.742,556.963,1011.078
02/14/2024 18:22:24.569,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,13,1,18.3087,1.49E-05,2,826.54,1017.244,1053.93,-2541.648,-800.895,-1900,1500,-800,69335.1,3705.948,17170.365,12843.316,12240.375,2730.241,1.244,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,25.005,26,27.6,25.2,25.1,26.1,25.2,38.8,42.1,-87.488,-87.911,,1,-800.892,0.284369,3079.012,545.976135,967.132,555.742,1010.163,-800.892,0.284,3079.012,545.976,967.132,555.742,1010.163
02/14/2024 18:22:25.902,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,14,1,18.2614,1.52E-05,2,826.54,1017.244,1053.933,-2541.653,-800.891,-1900,1500,-800,84580.8,3704.303,17176.554,12848.616,12244.292,2730.393,1.238,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,25.005,26,27.6,25.2,25.1,26.1,25.2,38.7,42.1,-87.48,-87.896,,1,-800.889,0.28365,3083.59,547.80719,968.657,556.658,1010.468,-800.889,0.284,3083.59,547.807,968.657,556.658,1010.468
02/14/2024 18:22:27.263,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,15,1,18.3853,1.69E-05,2,826.54,1017.244,1053.932,-2541.651,-800.89,-1900,1500,-800,75276.3,3704.38,17167.768,12841.114,12237.678,2729.587,1.242,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,25.005,26,27.6,25.2,25.1,26.1,25.2,38.7,42.1,-87.449,-87.904,,1,-800.889,0.283638,3086.947,547.80719,968.657,557.878,1012.604,-800.889,0.284,3086.947,547.807,968.657,557.878,1012.604
02/14/2024 18:22:28.605,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,16,1,18.228,1.46E-05,2,826.54,1017.244,1053.937,-2541.654,-800.89,-1900,1500,-800,75408.2,3709.639,17178.267,12847.864,12245.485,2731.298,1.244,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,25.005,26,27.6,25.2,25.1,26,25.2,38.7,42.1,-87.472,-87.935,,1,-800.892,0.284427,3082.674,545.670898,967.437,557.268,1012.299,-800.892,0.284,3082.674,545.671,967.437,557.268,1012.299
02/14/2024 18:22:29.970,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,17,1,18.3556,1.58E-05,2,826.54,1017.244,1053.932,-2541.651,-800.89,-1900,1500,-800,73063.2,3710.465,17172.702,12843.56,12240.984,2730.753,1.239,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,24.994,26,27.6,25.2,25.1,26,25.2,38.7,42.1,-87.48,-87.911,,1,-800.89,0.284273,3085.421,546.586487,968.657,557.573,1012.604,-800.89,0.284,3085.421,546.586,968.657,557.573,1012.604
02/14/2024 18:22:31.316,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,18,1,18.3913,1.59E-05,2,826.54,1017.244,1053.929,-2541.652,-800.889,-1900,1500,-800,82203.1,3710.126,17173.744,12844.737,12242.765,2731.057,1.237,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,24.994,26,27.6,25.2,25.1,26,25.2,38.7,42.1,-87.449,-87.911,,1,-800.892,0.283821,3086.032,547.80719,969.268,557.268,1011.689,-800.892,0.284,3086.031,547.807,969.268,557.268,1011.689
02/14/2024 18:22:32.662,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,19,1,18.2391,1.40E-05,2,826.54,1017.244,1053.933,-2541.647,-800.894,-1900,1500,-800,76446.1,3706.753,17174.155,12845.506,12242.99,2730.769,1.241,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,24.994,26,27.6,25.2,25.1,26,25.2,38.7,42.1,-87.457,-87.873,,1,-800.892,0.284371,3083.285,545.670898,967.132,557.573,1012.909,-800.892,0.284,3083.285,545.671,967.132,557.573,1012.909
02/14/2024 18:22:34.010,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,20,1,18.4195,1.65E-05,2,826.54,1017.244,1053.933,-2541.655,-800.887,-1900,1500,-800,81781.8,3706.115,17175.542,12847.388,12243.914,2730.768,1.243,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.289,24.994,26,27.6,25.2,25.1,26,25.2,38.7,42,-87.488,-87.873,,1,-800.89,0.284273,3085.421,546.281311,968.047,557.878,1013.214,-800.89,0.284,3085.421,546.281,968.047,557.878,1013.214
02/14/2024 18:22:35.367,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,21,1,18.3218,1.56E-05,2,826.54,1017.244,1053.933,-2541.653,-800.89,-1900,1500,-800,82377.2,3709.91,17184.208,12852.924,12248.785,2731.486,1.24,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.284,25.007,26,27.6,25.2,25.1,26.1,25.2,38.7,42,-87.48,-87.904,,1,-800.886,0.28399,3084.2,546.586487,967.132,557.573,1012.909,-800.886,0.284,3084.2,546.586,967.132,557.573,1012.909
02/14/2024 18:22:36.715,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,22,1,18.2418,1.49E-05,2,826.54,1017.244,1053.934,-2541.652,-800.889,-1900,1500,-800,85316.4,3707.516,17188.329,12856.112,12251.326,2731.77,1.243,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.284,25.007,26,27.6,25.2,25.1,26.1,25.2,38.7,42,-87.441,-87.888,,1,-800.893,0.28399,3084.2,546.891663,967.742,557.268,1012.299,-800.893,0.284,3084.2,546.892,967.742,557.268,1012.299
02/14/2024 18:22:38.083,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,23,1,18.4241,1.65E-05,2,826.54,1017.244,1053.933,-2541.652,-800.892,-1900,1500,-800,83780.7,3706.742,17169.594,12843.185,12241.514,2730.77,1.237,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.284,25.007,26,27.7,25.2,25.1,26.1,25.2,38.7,42,-87.441,-87.873,,1,-800.89,0.284288,3086.337,547.80719,969.268,556.658,1012.604,-800.89,0.284,3086.336,547.807,969.268,556.658,1012.604
02/14/2024 18:22:39.434,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,24,1,18.212,1.44E-05,2,826.54,1017.244,1053.938,-2541.653,-800.891,-1900,1500,-800,78726.2,3707.708,17189.593,12857.947,12253.472,2732.351,1.244,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.284,25.007,26,27.7,25.3,25.1,26.1,25.2,38.7,42,-87.472,-87.904,,1,-800.893,0.284117,3083.895,548.112427,968.963,555.742,1011.078,-800.893,0.284,3083.896,548.112,968.963,555.742,1011.078
02/14/2024 18:22:40.758,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,25,1,18.3621,1.56E-05,2,826.54,1017.244,1053.934,-2541.651,-800.89,-1900,1500,-800,80836,3704.4,17180.585,12852.52,12249.819,2731.898,1.24,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.994,26,27.7,25.3,25.1,26.1,25.2,38.7,42,-87.434,-87.888,,1,-800.889,0.284315,3083.895,546.586487,968.657,556.963,1011.689,-800.889,0.284,3083.895,546.586,968.657,556.963,1011.689
02/14/2024 18:22:42.147,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,26,1,18.4237,1.63E-05,2,826.54,1017.244,1053.93,-2541.648,-800.894,-1900,1500,-800,79775.7,3702.73,17172.403,12846.43,12244.497,2730.876,1.241,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.994,26,27.7,25.2,25.1,26,25.2,38.7,42,-87.48,-87.904,,1,-800.892,0.284371,3083.285,548.112427,968.963,555.132,1011.078,-800.892,0.284,3083.285,548.112,968.963,555.132,1011.078
02/14/2024 18:22:43.469,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,27,1,18.2915,1.43E-05,2,826.54,1017.244,1053.929,-2541.652,-800.893,-1900,1500,-800,77835.4,3704.766,17178.19,12850.082,12245.495,2730.902,1.244,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.994,26,27.6,25.2,25.1,26,25.2,38.7,41.9,-87.472,-87.873,,1,-800.891,0.283904,3082.98,546.891663,968.047,556.963,1011.078,-800.891,0.284,3082.979,546.892,968.047,556.963,1011.078
02/14/2024 18:22:44.806,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,28,1,18.4442,1.66E-05,2,826.54,1017.244,1053.933,-2541.653,-800.888,-1900,1500,-800,74006.5,3707.416,17181.176,12852.568,12249.33,2731.892,1.244,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.994,26,27.6,25.2,25.1,26,25.2,38.7,41.9,-87.472,-87.927,,1,-800.893,0.284158,3082.369,546.586487,967.742,556.658,1011.383,-800.893,0.284,3082.369,546.586,967.742,556.658,1011.383
02/14/2024 18:22:46.214,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,29,1,18.3173,1.45E-05,2,826.54,1017.244,1053.931,-2541.651,-800.889,-1900,1500,-800,75703.6,3703.178,17171.822,12846.02,12243.705,2731.265,1.242,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.997,26,27.6,25.2,25,26,25.2,38.6,41.9,-87.457,-87.896,,1,-800.893,0.283706,3082.98,546.891663,967.742,557.268,1011.078,-800.893,0.284,3082.979,546.892,967.742,557.268,1011.078
02/14/2024 18:22:47.611,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,30,1,18.2956,1.50E-05,2,826.54,1017.244,1053.934,-2541.655,-800.94,-1900,1500,-800,67323,3701.902,17172.413,12846.517,12243.23,2730.605,1.242,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.997,26,27.6,25.2,25,26,25.2,38.6,41.9,-87.488,-87.904,,2,-800.888,0.284527,3084.811,546.281311,968.047,557.268,1013.214,-800.94,0.284,3082.369,546.281,966.826,557.573,1011.689
02/14/2024 18:22:48.990,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,31,1,18.4759,1.71E-05,2,826.54,1017.244,1053.932,-2541.648,-800.872,-1900,1500,-800,70556.2,3707.95,17174.569,12847.169,12245.577,2731.385,1.242,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.997,26,27.7,25.2,25,26,25.2,38.6,41.9,-87.449,-87.888,,2,-800.944,0.283314,3087.252,549.027954,969.878,557.268,1011.078,-800.876,0.284,3083.59,547.502,969.268,555.742,1011.078
02/14/2024 18:22:50.446,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,32,1,18.3004,1.46E-05,2,826.54,1017.244,1053.934,-2541.655,-800.93,-1900,1500,-800,76091.1,3710.11,17174.365,12843.805,12240.359,2729.866,1.241,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.293,24.997,26,27.7,25.2,25,26.1,25.2,38.6,41.9,-87.457,-87.858,,2,-800.873,0.28454,3081.454,545.976135,967.742,556.352,1011.383,-800.929,0.284,3083.285,547.502,968.657,556.352,1010.773
02/14/2024 18:22:51.829,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,33,1,18.4103,1.55E-05,2,826.54,1017.244,1053.932,-2541.651,-800.926,-1900,1500,-800,75443.8,3712.865,17186.243,12852.563,12250.105,2732.213,1.238,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.008,26,27.7,25.2,25,26.1,25.2,38.6,41.9,-87.503,-87.873,,1,-800.927,0.284144,3081.454,546.281311,967.437,556.658,1011.078,-800.927,0.284,3081.454,546.281,967.437,556.658,1011.078
02/14/2024 18:22:53.155,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,34,1,18.4718,1.70E-05,2,826.54,1017.244,1053.93,-2541.647,-800.924,-1900,1500,-800,81266.5,3706.872,17175.737,12846.177,12243.335,2730.795,1.245,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.008,26,27.7,25.2,25,26.1,25.2,38.6,41.9,-87.48,-87.911,,1,-800.924,0.283511,3087.252,549.027954,970.183,556.963,1011.078,-800.924,0.284,3087.252,549.028,970.183,556.963,1011.078
02/14/2024 18:22:54.484,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,35,1,18.2423,1.43E-05,2,826.54,1017.244,1053.933,-2541.652,-800.929,-1900,1500,-800,76967.3,3706.321,17167.136,12841.35,12238.866,2730.438,1.239,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.008,26,27.7,25.2,25,26.1,25.2,38.6,41.9,-87.472,-87.896,,1,-800.928,0.283553,3085.726,548.112427,968.657,557.268,1011.689,-800.928,0.284,3085.727,548.112,968.657,557.268,1011.689
02/14/2024 18:22:55.851,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,36,1,18.4232,1.65E-05,2,826.54,1017.244,1053.932,-2541.65,-800.927,-1900,1500,-800,86773.5,3711.314,17176.4,12845.405,12242.893,2731.025,1.242,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.276,25.008,26,27.7,25.2,25,26.1,25.2,38.6,41.9,-87.472,-87.865,,1,-800.926,0.28396,3082.369,546.586487,967.132,556.963,1011.689,-800.926,0.284,3082.369,546.586,967.132,556.963,1011.689
02/14/2024 18:22:57.169,LP3,1,02/14/2024 18:22:03.233,#3_Static_200X,#3_Static_200X_20A_R10_AF_ND05_225UV,center,37,1,18.3638,1.61E-05,2,826.54,1017.244,1053.933,-2541.648,-800.927,-1900,1500,-800,76300.3,3715.134,17188.94,12852.665,12248.788,2731.373,1.246,D:\AEliT\SpectrumFolder\RawSpectrum\Slot01_Wafer Recipe-#3_Static_200X_20A_R10_AF_ND05_225UV_center 2024-02-14 18-22-5-50,48.297,24.992,26,27.7,25.2,25,26,25.2,38.6,41.8,-87.449,-87.858,,1,-800.928,0.284102,3082.98,546.586487,968.047,556.963,1011.383,-800.928,0.284,3082.979,546.586,968.047,556.963,1011.383
